week,country,district,pathogen,cases,amr_abundance
2023-10-29,Rwanda,Huye,Rotavirus,0,0.0
2023-11-05,Rwanda,Huye,Cholera,0,0.0
2023-11-05,Rwanda,Huye,E. coli,0,0.0
2023-11-05,Rwanda,Huye,Salmonella,0,2.57
2023-11-05,Rwanda,Huye,Shigella,0,0.9
2023-11-05,Rwanda,Huye,Rotavirus,0,3.17
2023-11-12,Rwanda,Huye,Cholera,0,5.55
2023-11-12,Rwanda,Huye,E. coli,0,3.36
2023-11-12,Rwanda,Huye,Salmonella,0,9.5
2023-11-12,Rwanda,Huye,Shigella,0,5.54
2023-11-12,Rwanda,Huye,Rotavirus,0,0.0
2023-11-19,Rwanda,Huye,Cholera,0,0.0
2023-11-19,Rwanda,Huye,E. coli,0,0.0
2023-11-19,Rwanda,Huye,Salmonella,0,3.55
2023-11-19,Rwanda,Huye,Shigella,0,0.0
2023-11-19,Rwanda,Huye,Rotavirus,0,3.69
2023-11-26,Rwanda,Huye,Cholera,0,3.08
2023-11-26,Rwanda,Huye,E. coli,28,10.04
2023-11-26,Rwanda,Huye,Salmonella,0,0.0
2023-11-26,Rwanda,Huye,Shigella,0,1.7
2023-11-26,Rwanda,Huye,Rotavirus,0,0.0
2023-12-03,Rwanda,Huye,Cholera,0,0.0
2023-12-03,Rwanda,Huye,E. coli,0,0.0
2023-12-03,Rwanda,Huye,Salmonella,0,5.25
2023-12-03,Rwanda,Huye,Shigella,0,0.0
2023-12-03,Rwanda,Huye,Rotavirus,0,2.14
2023-12-10,Rwanda,Huye,Cholera,0,4.5
2023-12-10,Rwanda,Huye,E. coli,0,3.67
2023-12-10,Rwanda,Huye,Salmonella,0,0.0
2023-12-10,Rwanda,Huye,Shigella,0,0.0
2023-12-10,Rwanda,Huye,Rotavirus,0,0.18
2023-12-17,Rwanda,Huye,Cholera,1,1.53
2023-12-17,Rwanda,Huye,E. coli,3,3.81
2023-12-17,Rwanda,Huye,Salmonella,1,4.63
2023-12-17,Rwanda,Huye,Shigella,2,1.55
2023-12-17,Rwanda,Huye,Rotavirus,1,0.0
2023-12-24,Rwanda,Huye,Cholera,7,0.0
2023-12-24,Rwanda,Huye,E. coli,2,0.0
2023-12-24,Rwanda,Huye,Salmonella,2,0.0
2023-12-24,Rwanda,Huye,Shigella,1,0.0
2023-12-24,Rwanda,Huye,Rotavirus,5,0.0
2023-01-01,Rwanda,Rubavu,Cholera,5,0.0
2023-01-01,Rwanda,Rubavu,E. coli,9,0.0
2023-01-01,Rwanda,Rubavu,Salmonella,2,0.0
2023-01-01,Rwanda,Rubavu,Shigella,4,2.51
2023-01-01,Rwanda,Rubavu,Rotavirus,1,1.04
2023-01-08,Rwanda,Rubavu,Cholera,4,3.01
2023-01-08,Rwanda,Rubavu,E. coli,7,0.0
2023-01-08,Rwanda,Rubavu,Salmonella,4,0.0
2023-01-08,Rwanda,Rubavu,Shigella,14,0.0
2023-01-08,Rwanda,Rubavu,Rotavirus,7,7.26
2023-01-15,Rwanda,Rubavu,Cholera,5,6.55
2023-01-15,Rwanda,Rubavu,E. coli,8,0.0
2023-01-15,Rwanda,Rubavu,Salmonella,4,0.0
2023-01-15,Rwanda,Rubavu,Shigella,13,0.83
2023-01-15,Rwanda,Rubavu,Rotavirus,8,0.0
2023-01-22,Rwanda,Rubavu,Cholera,11,5.94
2023-01-22,Rwanda,Rubavu,E. coli,12,7.9
2023-01-22,Rwanda,Rubavu,Salmonella,11,11.99
2023-01-22,Rwanda,Rubavu,Shigella,51,1.76
2023-01-22,Rwanda,Rubavu,Rotavirus,10,7.71
2023-01-29,Rwanda,Rubavu,Cholera,12,0.0
2023-01-29,Rwanda,Rubavu,E. coli,12,2.21
2023-01-29,Rwanda,Rubavu,Salmonella,12,15.77
2023-01-29,Rwanda,Rubavu,Shigella,11,6.98
2023-01-29,Rwanda,Rubavu,Rotavirus,10,0.0
2023-02-05,Rwanda,Rubavu,Cholera,15,0.0
2023-02-05,Rwanda,Rubavu,E. coli,6,0.0
2023-02-05,Rwanda,Rubavu,Salmonella,11,0.0
2023-02-05,Rwanda,Rubavu,Shigella,25,16.2
2023-02-05,Rwanda,Rubavu,Rotavirus,15,5.3
2023-02-12,Rwanda,Rubavu,Cholera,18,9.65
2023-02-12,Rwanda,Rubavu,E. coli,8,0.0
2023-02-12,Rwanda,Rubavu,Salmonella,20,11.7
2023-02-12,Rwanda,Rubavu,Shigella,12,0.0
2023-02-12,Rwanda,Rubavu,Rotavirus,13,11.23
2023-02-19,Rwanda,Rubavu,Cholera,21,7.56
2023-02-19,Rwanda,Rubavu,E. coli,21,6.44
2023-02-19,Rwanda,Rubavu,Salmonella,18,0.0
2023-02-19,Rwanda,Rubavu,Shigella,15,8.75
2023-02-19,Rwanda,Rubavu,Rotavirus,17,4.8
2023-02-26,Rwanda,Rubavu,Cholera,13,5.59
2023-02-26,Rwanda,Rubavu,E. coli,23,0.35
2023-02-26,Rwanda,Rubavu,Salmonella,18,0.0
2023-02-26,Rwanda,Rubavu,Shigella,15,1.91
2023-02-26,Rwanda,Rubavu,Rotavirus,20,0.0
2023-03-05,Rwanda,Rubavu,Cholera,17,8.08
2023-03-05,Rwanda,Rubavu,E. coli,22,5.35
2023-03-05,Rwanda,Rubavu,Salmonella,18,8.11
2023-03-05,Rwanda,Rubavu,Shigella,23,5.64
2023-03-05,Rwanda,Rubavu,Rotavirus,17,8.7
2023-03-12,Rwanda,Rubavu,Cholera,21,7.89
2023-03-12,Rwanda,Rubavu,E. coli,24,5.35
2023-03-12,Rwanda,Rubavu,Salmonella,16,0.0
2023-03-12,Rwanda,Rubavu,Shigella,16,1.23
2023-03-12,Rwanda,Rubavu,Rotavirus,19,0.0
2023-03-19,Rwanda,Rubavu,Cholera,21,3.89
2023-03-19,Rwanda,Rubavu,E. coli,25,13.11
2023-03-19,Rwanda,Rubavu,Salmonella,18,0.49
2023-03-19,Rwanda,Rubavu,Shigella,21,3.71
2023-03-19,Rwanda,Rubavu,Rotavirus,28,3.43
2023-03-26,Rwanda,Rubavu,Cholera,35,19.34
2023-03-26,Rwanda,Rubavu,E. coli,12,0.0
2023-03-26,Rwanda,Rubavu,Salmonella,20,5.46
2023-03-26,Rwanda,Rubavu,Shigella,25,4.08
2023-03-26,Rwanda,Rubavu,Rotavirus,17,2.85
2023-04-02,Rwanda,Rubavu,Cholera,24,2.36
2023-04-02,Rwanda,Rubavu,E. coli,16,0.0
2023-04-02,Rwanda,Rubavu,Salmonella,18,4.28
2023-04-02,Rwanda,Rubavu,Shigella,19,0.0
2023-04-02,Rwanda,Rubavu,Rotavirus,22,8.06
2023-04-09,Rwanda,Rubavu,Cholera,22,7.0
2023-04-09,Rwanda,Rubavu,E. coli,25,14.72
2023-04-09,Rwanda,Rubavu,Salmonella,16,4.76
2023-04-09,Rwanda,Rubavu,Shigella,21,4.95
2023-04-09,Rwanda,Rubavu,Rotavirus,64,15.49
2023-04-16,Rwanda,Rubavu,Cholera,12,2.66
2023-04-16,Rwanda,Rubavu,E. coli,15,4.97
2023-04-16,Rwanda,Rubavu,Salmonella,14,9.86
2023-04-16,Rwanda,Rubavu,Shigella,18,6.79
2023-04-16,Rwanda,Rubavu,Rotavirus,17,2.22
2023-04-23,Rwanda,Rubavu,Cholera,22,0.0
2023-04-23,Rwanda,Rubavu,E. coli,30,5.22
2023-04-23,Rwanda,Rubavu,Salmonella,19,8.01
2023-04-23,Rwanda,Rubavu,Shigella,18,0.51
2023-04-23,Rwanda,Rubavu,Rotavirus,9,4.04
2023-04-30,Rwanda,Rubavu,Cholera,15,4.86
2023-04-30,Rwanda,Rubavu,E. coli,22,0.0
2023-04-30,Rwanda,Rubavu,Salmonella,20,8.15
2023-04-30,Rwanda,Rubavu,Shigella,19,6.89
2023-04-30,Rwanda,Rubavu,Rotavirus,14,1.76
2023-05-07,Rwanda,Rubavu,Cholera,15,2.23
2023-05-07,Rwanda,Rubavu,E. coli,19,0.0
2023-05-07,Rwanda,Rubavu,Salmonella,60,8.75
2023-05-07,Rwanda,Rubavu,Shigella,16,9.81
2023-05-07,Rwanda,Rubavu,Rotavirus,27,1.98
2023-05-14,Rwanda,Rubavu,Cholera,17,7.35
2023-05-14,Rwanda,Rubavu,E. coli,13,2.67
2023-05-14,Rwanda,Rubavu,Salmonella,13,0.0
2023-05-14,Rwanda,Rubavu,Shigella,12,2.93
2023-05-14,Rwanda,Rubavu,Rotavirus,15,5.92
2023-05-21,Rwanda,Rubavu,Cholera,18,2.65
2023-05-21,Rwanda,Rubavu,E. coli,18,8.21
2023-05-21,Rwanda,Rubavu,Salmonella,11,6.63
2023-05-21,Rwanda,Rubavu,Shigella,11,0.1
2023-05-21,Rwanda,Rubavu,Rotavirus,23,6.78
2023-05-28,Rwanda,Rubavu,Cholera,12,4.42
2023-05-28,Rwanda,Rubavu,E. coli,15,0.0
2023-05-28,Rwanda,Rubavu,Salmonella,13,4.2
2023-05-28,Rwanda,Rubavu,Shigella,17,0.02
2023-05-28,Rwanda,Rubavu,Rotavirus,25,5.17
2023-06-04,Rwanda,Rubavu,Cholera,10,5.4
2023-06-04,Rwanda,Rubavu,E. coli,11,0.0
2023-06-04,Rwanda,Rubavu,Salmonella,14,6.72
2023-06-04,Rwanda,Rubavu,Shigella,15,1.74
2023-06-04,Rwanda,Rubavu,Rotavirus,14,0.0
2023-06-11,Rwanda,Rubavu,Cholera,42,11.01
2023-06-11,Rwanda,Rubavu,E. coli,10,0.0
2023-06-11,Rwanda,Rubavu,Salmonella,11,3.85
2023-06-11,Rwanda,Rubavu,Shigella,10,0.0
2023-06-11,Rwanda,Rubavu,Rotavirus,6,5.91
2023-06-18,Rwanda,Rubavu,Cholera,8,0.0
2023-06-18,Rwanda,Rubavu,E. coli,11,3.7
2023-06-18,Rwanda,Rubavu,Salmonella,12,0.0
2023-06-18,Rwanda,Rubavu,Shigella,4,4.21
2023-06-18,Rwanda,Rubavu,Rotavirus,9,2.62
2023-06-25,Rwanda,Rubavu,Cholera,10,1.8
2023-06-25,Rwanda,Rubavu,E. coli,7,2.27
2023-06-25,Rwanda,Rubavu,Salmonella,9,0.0
2023-06-25,Rwanda,Rubavu,Shigella,8,5.49
2023-06-25,Rwanda,Rubavu,Rotavirus,1,12.82
2023-07-02,Rwanda,Rubavu,Cholera,4,3.79
2023-07-02,Rwanda,Rubavu,E. coli,3,7.1
2023-07-02,Rwanda,Rubavu,Salmonella,7,0.0
2023-07-02,Rwanda,Rubavu,Shigella,8,7.46
2023-07-02,Rwanda,Rubavu,Rotavirus,5,0.63
2023-07-09,Rwanda,Rubavu,Cholera,0,0.0
2023-07-09,Rwanda,Rubavu,E. coli,3,0.0
2023-07-09,Rwanda,Rubavu,Salmonella,4,7.17
2023-07-09,Rwanda,Rubavu,Shigella,4,0.0
2023-07-09,Rwanda,Rubavu,Rotavirus,5,0.0
2023-07-16,Rwanda,Rubavu,Cholera,2,16.7
2023-07-16,Rwanda,Rubavu,E. coli,0,0.0
2023-07-16,Rwanda,Rubavu,Salmonella,1,0.0
2023-07-16,Rwanda,Rubavu,Shigella,1,2.34
2023-07-16,Rwanda,Rubavu,Rotavirus,0,4.89
2023-07-23,Rwanda,Rubavu,Cholera,0,0.0
2023-07-23,Rwanda,Rubavu,E. coli,0,7.44
2023-07-23,Rwanda,Rubavu,Salmonella,0,0.43
2023-07-23,Rwanda,Rubavu,Shigella,0,4.04
2023-07-23,Rwanda,Rubavu,Rotavirus,0,2.73
2023-07-30,Rwanda,Rubavu,Cholera,0,9.35
2023-07-30,Rwanda,Rubavu,E. coli,0,0.0
2023-07-30,Rwanda,Rubavu,Salmonella,0,0.0
2023-07-30,Rwanda,Rubavu,Shigella,0,2.85
2023-07-30,Rwanda,Rubavu,Rotavirus,0,0.0
2023-08-06,Rwanda,Rubavu,Cholera,0,7.25
2023-08-06,Rwanda,Rubavu,E. coli,0,3.19
2023-08-06,Rwanda,Rubavu,Salmonella,0,0.0
2023-08-06,Rwanda,Rubavu,Shigella,0,1.54
2023-08-06,Rwanda,Rubavu,Rotavirus,0,0.0
2023-08-13,Rwanda,Rubavu,Cholera,0,0.0
2023-08-13,Rwanda,Rubavu,E. coli,0,0.0
2023-08-13,Rwanda,Rubavu,Salmonella,0,0.0
2023-08-13,Rwanda,Rubavu,Shigella,0,0.0
2023-08-13,Rwanda,Rubavu,Rotavirus,0,0.0
2023-08-20,Rwanda,Rubavu,Cholera,0,0.0
2023-08-20,Rwanda,Rubavu,E. coli,0,0.49
2023-08-20,Rwanda,Rubavu,Salmonella,0,5.6
2023-08-20,Rwanda,Rubavu,Shigella,0,0.0
2023-08-20,Rwanda,Rubavu,Rotavirus,0,2.75
2023-08-27,Rwanda,Rubavu,Cholera,0,5.59
2023-08-27,Rwanda,Rubavu,E. coli,0,9.17
2023-08-27,Rwanda,Rubavu,Salmonella,0,0.0
2023-08-27,Rwanda,Rubavu,Shigella,0,0.0
2023-08-27,Rwanda,Rubavu,Rotavirus,0,5.99
2023-09-03,Rwanda,Rubavu,Cholera,0,0.0
2023-09-03,Rwanda,Rubavu,E. coli,28,0.0
2023-09-03,Rwanda,Rubavu,Salmonella,0,0.0
2023-09-03,Rwanda,Rubavu,Shigella,0,0.0
2023-09-03,Rwanda,Rubavu,Rotavirus,0,2.67
2023-09-10,Rwanda,Rubavu,Cholera,0,1.64
2023-09-10,Rwanda,Rubavu,E. coli,0,4.62
2023-09-10,Rwanda,Rubavu,Salmonella,0,0.0
2023-09-10,Rwanda,Rubavu,Shigella,0,1.28
2023-09-10,Rwanda,Rubavu,Rotavirus,0,0.0
2023-09-17,Rwanda,Rubavu,Cholera,0,3.26
2023-09-17,Rwanda,Rubavu,E. coli,0,0.19
2023-09-17,Rwanda,Rubavu,Salmonella,0,0.0
2023-09-17,Rwanda,Rubavu,Shigella,0,13.1
2023-09-17,Rwanda,Rubavu,Rotavirus,0,0.0
2023-09-24,Rwanda,Rubavu,Cholera,0,1.4
2023-09-24,Rwanda,Rubavu,E. coli,0,8.79
2023-09-24,Rwanda,Rubavu,Salmonella,0,0.0
2023-09-24,Rwanda,Rubavu,Shigella,0,6.12
2023-09-24,Rwanda,Rubavu,Rotavirus,0,0.0
2023-10-01,Rwanda,Rubavu,Cholera,0,0.0
2023-10-01,Rwanda,Rubavu,E. coli,0,0.0
2023-10-01,Rwanda,Rubavu,Salmonella,0,0.0
2023-10-01,Rwanda,Rubavu,Shigella,0,0.0
2023-10-01,Rwanda,Rubavu,Rotavirus,0,0.29
2023-10-08,Rwanda,Rubavu,Cholera,0,4.24
2023-10-08,Rwanda,Rubavu,E. coli,47,0.0
2023-10-08,Rwanda,Rubavu,Salmonella,0,0.0
2023-10-08,Rwanda,Rubavu,Shigella,0,1.78
2023-10-08,Rwanda,Rubavu,Rotavirus,39,2.41
2023-10-15,Rwanda,Rubavu,Cholera,0,0.0
2023-10-15,Rwanda,Rubavu,E. coli,0,0.0
2023-10-15,Rwanda,Rubavu,Salmonella,0,0.0
2023-10-15,Rwanda,Rubavu,Shigella,0,6.45
2023-10-15,Rwanda,Rubavu,Rotavirus,0,4.84
2023-10-22,Rwanda,Rubavu,Cholera,0,0.0
2023-10-22,Rwanda,Rubavu,E. coli,0,10.55
2023-10-22,Rwanda,Rubavu,Salmonella,0,1.34
2023-10-22,Rwanda,Rubavu,Shigella,0,7.57
2023-10-22,Rwanda,Rubavu,Rotavirus,0,6.98
2023-10-29,Rwanda,Rubavu,Cholera,0,2.07
2023-10-29,Rwanda,Rubavu,E. coli,0,0.0
2023-10-29,Rwanda,Rubavu,Salmonella,0,0.29
2023-10-29,Rwanda,Rubavu,Shigella,0,0.0
2023-10-29,Rwanda,Rubavu,Rotavirus,0,2.64
2023-11-05,Rwanda,Rubavu,Cholera,0,1.78
2023-11-05,Rwanda,Rubavu,E. coli,0,1.09
2023-11-05,Rwanda,Rubavu,Salmonella,0,3.92
2023-11-05,Rwanda,Rubavu,Shigella,0,1.55
2023-11-05,Rwanda,Rubavu,Rotavirus,0,0.0
2023-11-12,Rwanda,Rubavu,Cholera,0,0.0
2023-11-12,Rwanda,Rubavu,E. coli,0,0.0
2023-11-12,Rwanda,Rubavu,Salmonella,0,0.0
2023-11-12,Rwanda,Rubavu,Shigella,0,4.25
2023-11-12,Rwanda,Rubavu,Rotavirus,0,0.0
2023-11-19,Rwanda,Rubavu,Cholera,0,1.11
2023-11-19,Rwanda,Rubavu,E. coli,0,0.0
2023-11-19,Rwanda,Rubavu,Salmonella,0,5.54
2023-11-19,Rwanda,Rubavu,Shigella,0,2.98
2023-11-19,Rwanda,Rubavu,Rotavirus,0,0.49
2023-11-26,Rwanda,Rubavu,Cholera,0,0.0
2023-11-26,Rwanda,Rubavu,E. coli,0,0.0
2023-11-26,Rwanda,Rubavu,Salmonella,0,0.0
2023-11-26,Rwanda,Rubavu,Shigella,0,0.0
2023-11-26,Rwanda,Rubavu,Rotavirus,0,3.09
2023-12-03,Rwanda,Rubavu,Cholera,0,3.56
2023-12-03,Rwanda,Rubavu,E. coli,0,3.8
2023-12-03,Rwanda,Rubavu,Salmonella,0,0.0
2023-12-03,Rwanda,Rubavu,Shigella,0,7.17
2023-12-03,Rwanda,Rubavu,Rotavirus,0,0.0
2023-12-10,Rwanda,Rubavu,Cholera,0,2.46
2023-12-10,Rwanda,Rubavu,E. coli,0,0.0
2023-12-10,Rwanda,Rubavu,Salmonella,0,5.82
2023-12-10,Rwanda,Rubavu,Shigella,0,3.35
2023-12-10,Rwanda,Rubavu,Rotavirus,25,3.54
2023-12-17,Rwanda,Rubavu,Cholera,0,2.96
2023-12-17,Rwanda,Rubavu,E. coli,6,5.68
2023-12-17,Rwanda,Rubavu,Salmonella,1,0.0
2023-12-17,Rwanda,Rubavu,Shigella,0,5.5
2023-12-17,Rwanda,Rubavu,Rotavirus,1,1.4
2023-12-24,Rwanda,Rubavu,Cholera,1,2.62
2023-12-24,Rwanda,Rubavu,E. coli,0,0.0
2023-12-24,Rwanda,Rubavu,Salmonella,1,0.0
2023-12-24,Rwanda,Rubavu,Shigella,3,0.0
2023-12-24,Rwanda,Rubavu,Rotavirus,4,5.59
2023-01-01,Uganda,Kampala,Cholera,8,0.0
2023-01-01,Uganda,Kampala,E. coli,6,1.97
2023-01-01,Uganda,Kampala,Salmonella,4,0.0
2023-01-01,Uganda,Kampala,Shigella,9,0.0
2023-01-01,Uganda,Kampala,Rotavirus,3,0.0
2023-01-08,Uganda,Kampala,Cholera,9,4.98
2023-01-08,Uganda,Kampala,E. coli,9,4.27
2023-01-08,Uganda,Kampala,Salmonella,6,0.0
2023-01-08,Uganda,Kampala,Shigella,4,3.52
2023-01-08,Uganda,Kampala,Rotavirus,4,0.0
2023-01-15,Uganda,Kampala,Cholera,9,1.42
2023-01-15,Uganda,Kampala,E. coli,4,0.0
2023-01-15,Uganda,Kampala,Salmonella,11,3.07
2023-01-15,Uganda,Kampala,Shigella,9,0.0
2023-01-15,Uganda,Kampala,Rotavirus,15,1.92
2023-01-22,Uganda,Kampala,Cholera,14,3.95
2023-01-22,Uganda,Kampala,E. coli,15,0.0
2023-01-22,Uganda,Kampala,Salmonella,13,7.26
2023-01-22,Uganda,Kampala,Shigella,15,0.0
2023-01-22,Uganda,Kampala,Rotavirus,8,5.78
2023-01-29,Uganda,Kampala,Cholera,13,0.0
2023-01-29,Uganda,Kampala,E. coli,11,2.85
2023-01-29,Uganda,Kampala,Salmonella,12,3.11
2023-01-29,Uganda,Kampala,Shigella,18,6.47
2023-01-29,Uganda,Kampala,Rotavirus,14,12.24
2023-02-05,Uganda,Kampala,Cholera,21,4.8
2023-02-05,Uganda,Kampala,E. coli,13,3.26
2023-02-05,Uganda,Kampala,Salmonella,10,0.0
2023-02-05,Uganda,Kampala,Shigella,17,7.01
2023-02-05,Uganda,Kampala,Rotavirus,10,0.0
2023-02-12,Uganda,Kampala,Cholera,17,3.9
2023-02-12,Uganda,Kampala,E. coli,17,0.18
2023-02-12,Uganda,Kampala,Salmonella,22,2.24
2023-02-12,Uganda,Kampala,Shigella,9,9.62
2023-02-12,Uganda,Kampala,Rotavirus,12,3.0
2023-02-19,Uganda,Kampala,Cholera,17,1.39
2023-02-19,Uganda,Kampala,E. coli,14,0.0
2023-02-19,Uganda,Kampala,Salmonella,23,5.06
2023-02-19,Uganda,Kampala,Shigella,18,10.55
2023-02-19,Uganda,Kampala,Rotavirus,13,1.08
2023-02-26,Uganda,Kampala,Cholera,42,11.6
2023-02-26,Uganda,Kampala,E. coli,9,0.85
2023-02-26,Uganda,Kampala,Salmonella,62,13.72
2023-02-26,Uganda,Kampala,Shigella,14,6.43
2023-02-26,Uganda,Kampala,Rotavirus,21,8.4
2023-03-05,Uganda,Kampala,Cholera,24,0.0
2023-03-05,Uganda,Kampala,E. coli,15,11.35
2023-03-05,Uganda,Kampala,Salmonella,27,3.22
2023-03-05,Uganda,Kampala,Shigella,23,6.34
2023-03-05,Uganda,Kampala,Rotavirus,28,1.94
2023-03-12,Uganda,Kampala,Cholera,21,2.14
2023-03-12,Uganda,Kampala,E. coli,15,2.35
2023-03-12,Uganda,Kampala,Salmonella,19,7.12
2023-03-12,Uganda,Kampala,Shigella,12,2.85
2023-03-12,Uganda,Kampala,Rotavirus,12,3.27
2023-03-19,Uganda,Kampala,Cholera,16,0.0
2023-03-19,Uganda,Kampala,E. coli,22,6.57
2023-03-19,Uganda,Kampala,Salmonella,20,2.39
2023-03-19,Uganda,Kampala,Shigella,24,1.93
2023-03-19,Uganda,Kampala,Rotavirus,13,0.5
2023-03-26,Uganda,Kampala,Cholera,21,5.57
2023-03-26,Uganda,Kampala,E. coli,24,7.02
2023-03-26,Uganda,Kampala,Salmonella,21,7.69
2023-03-26,Uganda,Kampala,Shigella,21,3.0
2023-03-26,Uganda,Kampala,Rotavirus,21,0.0
2023-04-02,Uganda,Kampala,Cholera,12,0.0
2023-04-02,Uganda,Kampala,E. coli,29,11.74
2023-04-02,Uganda,Kampala,Salmonella,18,11.28
2023-04-02,Uganda,Kampala,Shigella,16,8.36
2023-04-02,Uganda,Kampala,Rotavirus,16,9.93
2023-04-09,Uganda,Kampala,Cholera,10,9.98
2023-04-09,Uganda,Kampala,E. coli,20,2.22
2023-04-09,Uganda,Kampala,Salmonella,16,1.01
2023-04-09,Uganda,Kampala,Shigella,20,1.31
2023-04-09,Uganda,Kampala,Rotavirus,16,2.95
2023-04-16,Uganda,Kampala,Cholera,18,0.4
2023-04-16,Uganda,Kampala,E. coli,12,0.0
2023-04-16,Uganda,Kampala,Salmonella,19,10.55
2023-04-16,Uganda,Kampala,Shigella,16,0.0
2023-04-16,Uganda,Kampala,Rotavirus,16,3.3
2023-04-23,Uganda,Kampala,Cholera,26,11.45
2023-04-23,Uganda,Kampala,E. coli,22,5.53
2023-04-23,Uganda,Kampala,Salmonella,15,1.81
2023-04-23,Uganda,Kampala,Shigella,13,9.03
2023-04-23,Uganda,Kampala,Rotavirus,49,16.21
2023-04-30,Uganda,Kampala,Cholera,14,8.24
2023-04-30,Uganda,Kampala,E. coli,16,1.56
2023-04-30,Uganda,Kampala,Salmonella,17,1.71
2023-04-30,Uganda,Kampala,Shigella,11,0.0
2023-04-30,Uganda,Kampala,Rotavirus,15,4.72
2023-05-07,Uganda,Kampala,Cholera,31,3.23
2023-05-07,Uganda,Kampala,E. coli,16,2.67
2023-05-07,Uganda,Kampala,Salmonella,15,4.72
2023-05-07,Uganda,Kampala,Shigella,18,3.23
2023-05-07,Uganda,Kampala,Rotavirus,16,9.25
2023-05-14,Uganda,Kampala,Cholera,20,2.65
2023-05-14,Uganda,Kampala,E. coli,10,5.39
2023-05-14,Uganda,Kampala,Salmonella,15,0.0
2023-05-14,Uganda,Kampala,Shigella,17,6.44
2023-05-14,Uganda,Kampala,Rotavirus,11,5.77
2023-05-21,Uganda,Kampala,Cholera,13,10.44
2023-05-21,Uganda,Kampala,E. coli,11,0.0
2023-05-21,Uganda,Kampala,Salmonella,12,6.21
2023-05-21,Uganda,Kampala,Shigella,19,0.0
2023-05-21,Uganda,Kampala,Rotavirus,14,9.81
2023-05-28,Uganda,Kampala,Cholera,40,2.29
2023-05-28,Uganda,Kampala,E. coli,14,9.0
2023-05-28,Uganda,Kampala,Salmonella,35,3.49
2023-05-28,Uganda,Kampala,Shigella,13,2.65
2023-05-28,Uganda,Kampala,Rotavirus,15,13.52
2023-06-04,Uganda,Kampala,Cholera,9,4.58
2023-06-04,Uganda,Kampala,E. coli,9,13.95
2023-06-04,Uganda,Kampala,Salmonella,8,3.9
2023-06-04,Uganda,Kampala,Shigella,12,8.95
2023-06-04,Uganda,Kampala,Rotavirus,7,0.0
2023-06-11,Uganda,Kampala,Cholera,17,1.68
2023-06-11,Uganda,Kampala,E. coli,12,0.6
2023-06-11,Uganda,Kampala,Salmonella,57,10.03
2023-06-11,Uganda,Kampala,Shigella,11,2.59
2023-06-11,Uganda,Kampala,Rotavirus,10,0.48
2023-06-18,Uganda,Kampala,Cholera,8,7.68
2023-06-18,Uganda,Kampala,E. coli,14,3.64
2023-06-18,Uganda,Kampala,Salmonella,5,0.58
2023-06-18,Uganda,Kampala,Shigella,7,0.0
2023-06-18,Uganda,Kampala,Rotavirus,12,0.0
2023-06-25,Uganda,Kampala,Cholera,6,0.28
2023-06-25,Uganda,Kampala,E. coli,8,5.0
2023-06-25,Uganda,Kampala,Salmonella,8,7.08
2023-06-25,Uganda,Kampala,Shigella,7,1.6
2023-06-25,Uganda,Kampala,Rotavirus,7,5.18
2023-07-02,Uganda,Kampala,Cholera,7,0.0
2023-07-02,Uganda,Kampala,E. coli,8,5.96
2023-07-02,Uganda,Kampala,Salmonella,4,0.0
2023-07-02,Uganda,Kampala,Shigella,5,0.99
2023-07-02,Uganda,Kampala,Rotavirus,6,0.0
2023-07-09,Uganda,Kampala,Cholera,3,0.0
2023-07-09,Uganda,Kampala,E. coli,1,0.0
2023-07-09,Uganda,Kampala,Salmonella,1,3.65
2023-07-09,Uganda,Kampala,Shigella,1,10.14
2023-07-09,Uganda,Kampala,Rotavirus,2,2.07
2023-07-16,Uganda,Kampala,Cholera,2,0.0
2023-07-16,Uganda,Kampala,E. coli,1,1.5
2023-07-16,Uganda,Kampala,Salmonella,2,0.0
2023-07-16,Uganda,Kampala,Shigella,46,6.14
2023-07-16,Uganda,Kampala,Rotavirus,0,0.0
2023-07-23,Uganda,Kampala,Cholera,0,0.0
2023-07-23,Uganda,Kampala,E. coli,0,0.93
2023-07-23,Uganda,Kampala,Salmonella,0,2.36
2023-07-23,Uganda,Kampala,Shigella,0,0.0
2023-07-23,Uganda,Kampala,Rotavirus,0,4.22
2023-07-30,Uganda,Kampala,Cholera,0,0.0
2023-07-30,Uganda,Kampala,E. coli,0,7.65
2023-07-30,Uganda,Kampala,Salmonella,0,0.0
2023-07-30,Uganda,Kampala,Shigella,0,4.04
2023-07-30,Uganda,Kampala,Rotavirus,0,1.63
2023-08-06,Uganda,Kampala,Cholera,0,6.04
2023-08-06,Uganda,Kampala,E. coli,0,6.35
2023-08-06,Uganda,Kampala,Salmonella,0,1.06
2023-08-06,Uganda,Kampala,Shigella,0,0.0
2023-08-06,Uganda,Kampala,Rotavirus,33,15.33
2023-08-13,Uganda,Kampala,Cholera,0,0.0
2023-08-13,Uganda,Kampala,E. coli,0,0.0
2023-08-13,Uganda,Kampala,Salmonella,0,2.17
2023-08-13,Uganda,Kampala,Shigella,0,2.14
2023-08-13,Uganda,Kampala,Rotavirus,0,0.79
2023-08-20,Uganda,Kampala,Cholera,0,6.16
2023-08-20,Uganda,Kampala,E. coli,0,0.0
2023-08-20,Uganda,Kampala,Salmonella,0,4.07
2023-08-20,Uganda,Kampala,Shigella,0,0.0
